Rk,Player,Pos,Squad,Age,Club,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999,Rk_misc,Pos_misc,Age_misc,Born_misc,90s_misc,CrdY_misc,CrdR_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches_misc,-9999_misc,fouls_per_90,start_ratio,group
591,Mbekezeli Mbokazi,DF,za South Africa,20,1.us Chicago Fire,2005,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,13398d42,591,DF,20,2005,4.0,0,0,0,3,5,1,3,4,5,,,0,Matches,13398d42,0.75,1.0,Starter
592,Nathanaël Mbuku,MFFW,cd Congo DR,24,2.fr Montpellier,2002,3,2,143,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,46750e9c,592,MFFW,24,2002,1.6,1,0,0,4,8,0,14,0,3,,,0,Matches,46750e9c,2.5,0.6666666666666666,Starter
593,Callum McCowatt,MF,nz New Zealand,27,1.dk Silkeborg,1999,3,2,159,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3fc42049,593,MF,27,1999,1.8,1,0,0,4,1,0,3,1,1,,,0,Matches,3fc42049,2.2222222222222223,0.6666666666666666,Starter
594,John McGinn,MF,sct Scotland,31,1.eng Aston Villa,1994,3,3,259,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,90f91999,594,MF,31,1994,2.9,0,0,0,2,11,0,10,0,0,,,0,Matches,90f91999,0.6896551724137931,1.0,Starter
595,Scott McKenna,DF,sct Scotland,29,1.hr Dinamo Zagreb,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4e5a4cbc,595,DF,29,1996,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,4e5a4cbc,0.0,1.0,Starter
596,Weston McKennie,MF,us USA,27,1.it Juventus,1998,5,5,443,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,01c3aff5,596,MF,27,1998,4.9,1,0,0,8,2,0,11,7,7,,,0,Matches,01c3aff5,1.6326530612244896,1.0,Starter
597,Mark McKenzie,DF,us USA,27,1.fr Toulouse,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a5f5d094,597,DF,27,1999,1.0,0,0,0,1,1,0,0,1,1,,,0,Matches,a5f5d094,1.0,1.0,Starter
598,Kenny McLean,MF,sct Scotland,34,2.eng Norwich City,1992,3,1,118,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,471f16b3,598,MF,34,1992,1.3,1,0,0,1,1,0,2,2,1,,,0,Matches,471f16b3,0.7692307692307692,0.3333333333333333,Non-Starter
599,Scott McTominay,MF,sct Scotland,29,1.it Napoli,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d93c2511,599,MF,29,1996,3.0,0,0,0,3,0,0,0,0,2,,,0,Matches,d93c2511,1.0,1.0,Starter
600,Brandon Mechele,DF,be Belgium,33,1.be Club Brugge,1993,6,6,570,6.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0a6dbbf7,600,DF,33,1993,6.3,1,0,0,9,2,0,0,4,4,,,0,Matches,0a6dbbf7,1.4285714285714286,1.0,Starter
601,Facundo Medina,DF,ar Argentina,27,1.fr Marseille,1999,5,3,308,3.4,0,1,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,Matches,6f5ec8bb,601,DF,27,1999,3.4,1,0,0,3,2,1,1,2,7,,,0,Matches,6f5ec8bb,0.8823529411764706,0.6,Starter
603,Hannibal Mejbri,MF,tn Tunisia,23,1.eng Burnley,2003,3,3,270,3.0,0,2,2,0,0,0,0,0,0.00,0.67,0.67,0.00,0.67,Matches,ca22ccb0,603,MF,23,2003,3.0,0,0,0,4,15,0,10,1,4,,,0,Matches,ca22ccb0,1.3333333333333333,1.0,Starter
604,Amar Memić,MF,ba Bosnia–Herz,25,1.cz Viktoria Plzeň,2001,4,2,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,918c187c,604,MF,25,2001,2.5,0,0,0,4,3,0,5,2,2,,,0,Matches,918c187c,1.6,0.5,Starter
608,Nuno Mendes,DF,pt Portugal,23,1.fr PSG,2002,5,5,395,4.4,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches,f20e4cc9,608,DF,23,2002,4.4,0,0,0,3,12,1,19,0,6,,,0,Matches,f20e4cc9,0.6818181818181818,1.0,Starter
609,Ryan Mendes,FWMF,cv Cabo Verde,36,2.tr 76 Iğdır Belediyespor,1990,4,4,330,3.7,0,1,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches,ba6e01ab,609,FWMF,36,1990,3.7,0,0,0,1,2,2,3,5,2,,,0,Matches,ba6e01ab,0.27027027027027023,1.0,Starter
610,Édouard Mendy,GK,sn Senegal,34,1.sa Al-Ahli,1992,2,2,152,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,33887998,610,GK,34,1992,1.7,0,0,0,0,0,0,0,0,0,,,0,Matches,33887998,0.0,1.0,Starter
611,Gideon Mensah,DF,gh Ghana,27,1.fr Auxerre,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9bdd8118,611,DF,27,1998,4.0,0,0,0,2,3,0,3,8,5,,,0,Matches,9bdd8118,0.5,1.0,Starter
612,Mikel Merino,MF,es Spain,29,1.eng Arsenal,1996,8,1,199,2.2,2,0,2,2,0,0,0,0,0.90,0.00,0.90,0.90,0.90,Matches,d080ed5e,612,MF,29,1996,2.2,0,0,0,6,8,0,1,3,2,,,0,Matches,d080ed5e,2.727272727272727,0.125,Non-Starter
613,Lionel Messi,FW,ar Argentina,38,1.us Inter Miami,1987,8,7,740,8.2,8,4,12,8,0,2,0,0,0.97,0.49,1.46,0.97,1.46,Matches,d70ce98e,613,FW,38,1987,8.2,0,0,0,3,20,5,54,0,10,,,0,Matches,d70ce98e,0.3658536585365854,0.875,Starter
614,Connor Metcalfe,MF,au Australia,26,1.de St Pauli,1999,4,3,315,3.5,1,0,1,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,Matches,73ce4d7d,614,MF,26,1999,3.5,0,0,0,1,0,0,8,2,5,,,0,Matches,73ce4d7d,0.2857142857142857,0.75,Starter
615,Thomas Meunier,DF,be Belgium,34,1.fr Lille,1991,3,2,190,2.1,0,1,1,0,0,0,0,0,0.00,0.47,0.47,0.00,0.47,Matches,e162b013,615,DF,34,1991,2.1,0,0,0,9,0,0,7,2,2,,,0,Matches,e162b013,4.285714285714286,0.6666666666666666,Starter
616,Liam Millar,MF,ca Canada,26,2.eng Hull City,1999,3,2,162,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,983515f8,616,MF,26,1999,1.8,1,0,0,3,1,0,10,0,4,,,0,Matches,983515f8,1.6666666666666665,0.6666666666666666,Starter
617,Kim Min-jae,DF,kr Korea Republic,29,1.de Bayern Munich,1996,3,3,245,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e0f8151c,617,DF,29,1996,2.7,0,0,0,2,1,0,0,2,2,,,0,Matches,e0f8151c,0.7407407407407407,1.0,Starter
620,Aubrey Modiba,DF,za South Africa,30,1.za Sundowns,1995,4,4,346,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bb1f97f2,620,DF,30,1995,3.8,1,0,0,4,6,2,11,4,5,,,0,Matches,bb1f97f2,1.0526315789473684,1.0,Starter
621,Luka Modrić,MF,hr Croatia,40,1.it Milan,1985,4,4,317,3.5,0,1,1,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,Matches,6025fab1,621,MF,40,1985,3.5,1,0,0,4,3,0,11,0,3,,,0,Matches,6025fab1,1.1428571428571428,1.0,Starter
622,Relebohile Mofokeng,MF,za South Africa,21,1.za Orlando Pirates,2004,3,2,169,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,25c3fb97,622,MF,21,2004,1.9,0,0,0,3,2,0,2,0,2,,,0,Matches,25c3fb97,1.5789473684210527,0.6666666666666666,Starter
623,Shahriar Moghanlou,FW,ir IR Iran,31,1.ae Al-Ittihad Kalba,1994,3,1,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,92f69be8,623,FW,31,1994,1.0,0,0,0,1,1,1,2,0,2,,,0,Matches,92f69be8,1.0,0.3333333333333333,Non-Starter
624,Milad Mohammadi,DF,ir IR Iran,32,1.ir Persepolis,1993,3,2,205,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,740a0e28,624,DF,32,1993,2.3,0,0,0,1,1,2,3,2,4,,,0,Matches,740a0e28,0.4347826086956522,0.6666666666666666,Starter
625,Mohammad Mohebi,MF,ir IR Iran,27,1.ru Rostov,1998,3,3,244,2.7,1,0,1,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,7b6b53c3,625,MF,27,1998,2.7,0,0,0,1,1,0,1,1,1,,,0,Matches,7b6b53c3,0.37037037037037035,1.0,Starter
626,Johan Mojica,DF,co Colombia,33,1.es Mallorca,1992,4,4,390,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,608f2092,626,DF,33,1992,4.3,1,0,0,1,7,1,11,3,3,,,0,Matches,608f2092,0.23255813953488372,1.0,Starter
627,Teboho Mokoena,MF,za South Africa,29,1.za Sundowns,1997,3,3,270,3.0,1,0,1,0,1,1,2,0,0.33,0.00,0.33,0.00,0.00,Matches,00029b1e,627,MF,29,1997,3.0,2,0,0,3,6,0,5,5,3,,,0,Matches,00029b1e,1.0,1.0,Starter
628,Nahuel Molina,DF,ar Argentina,28,1.es Atlético Madrid,1998,7,5,528,5.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,23610943,628,DF,28,1998,5.9,0,0,0,3,0,1,5,8,3,,,0,Matches,23610943,0.5084745762711864,0.7142857142857143,Starter
629,Jamiro Monteiro,MF,cv Cabo Verde,32,1.nl Zwolle,1993,4,3,281,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d384bddd,629,MF,32,1993,3.1,0,0,0,4,2,0,7,4,4,,,0,Matches,d384bddd,1.2903225806451613,0.75,Starter
630,César Montes,DF,mx Mexico,29,1.ru Loko Moscow,1997,4,4,314,3.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,28e957d7,630,DF,29,1997,3.5,0,1,0,4,3,0,2,2,1,,,0,Matches,28e957d7,1.1428571428571428,1.0,Starter
631,Gonzalo Montiel,DF,ar Argentina,29,1.ar River Plate,1997,6,2,192,2.1,0,1,1,0,0,0,1,0,0.00,0.47,0.47,0.00,0.47,Matches,374d5158,631,DF,29,1997,2.1,1,0,0,4,2,0,4,3,3,,,0,Matches,374d5158,1.9047619047619047,0.3333333333333333,Non-Starter
633,Gilberto Mora,MF,mx Mexico,17,1.mx Tijuana,2008,4,3,213,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,69c9ffe8,633,MF,17,2008,2.4,0,0,0,3,3,0,4,2,2,,,0,Matches,69c9ffe8,1.25,0.75,Starter
635,Steven Moreira,DF,cv Cabo Verde,31,1.us Columbus Crew,1994,4,3,301,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f10983ae,635,DF,31,1994,3.3,0,0,0,0,2,0,4,2,3,,,0,Matches,f10983ae,0.0,0.75,Starter
637,Orlando Mosquera,GK,pa Panama,31,1.sa Al-Fayha,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ea34d827,637,GK,31,1994,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches,ea34d827,0.0,1.0,Starter
639,Samuel Moutoussamy,MF,cd Congo DR,29,1.gr Atromitos,1996,4,4,330,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,af0c835b,639,MF,29,1996,3.7,1,0,0,8,1,0,1,1,8,,,0,Matches,af0c835b,2.162162162162162,1.0,Starter
640,Akmal Mozgovoy,MF,uz Uzbekistan,27,1.uz Pakhtakor Tashkent FK,1999,3,2,216,2.4,0,1,1,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,Matches,114cb95b,640,MF,27,1999,2.4,0,0,0,0,3,0,0,2,0,,,0,Matches,114cb95b,0.0,0.6666666666666666,Starter
641,Lionel Mpasi,GK,cd Congo DR,31,1.fr Le Havre,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5c6b0637,641,GK,31,1994,4.0,0,0,0,0,0,0,0,0,0,,,0,Matches,5c6b0637,0.0,1.0,Starter
642,Khuliso Mudau,DF,za South Africa,31,1.za Sundowns,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,75388f92,642,DF,31,1995,4.0,0,0,0,4,10,1,3,11,8,,,0,Matches,75388f92,1.0,1.0,Starter
643,Tarik Muharemovic,DF,ba Bosnia–Herz,23,1.it Sassuolo,2003,3,3,259,2.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,426dda23,643,DF,23,2003,2.9,0,1,0,5,2,0,1,8,1,,,0,Matches,426dda23,1.7241379310344829,1.0,Starter
644,Miro Muheim,DFMF,ch Switzerland,28,1.de Hamburger SV,1998,3,0,87,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,844c6a91,644,DFMF,28,1998,1.0,1,0,0,1,3,0,2,2,1,,,0,Matches,844c6a91,1.0,0.0,Non-Starter
645,Ngal'Ayel Mukau,MF,cd Congo DR,21,1.fr Lille,2004,4,3,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bb461b8a,645,MF,21,2004,2.2,0,0,0,3,4,1,0,3,2,,,0,Matches,bb461b8a,1.3636363636363635,0.75,Starter
646,Mert Müldür,DF,tr Türkiye,27,1.tr Fenerbahçe,1999,3,1,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1295552e,646,DF,27,1999,1.1,0,0,0,1,2,0,6,1,2,,,0,Matches,1295552e,0.9090909090909091,0.3333333333333333,Non-Starter
647,Daniel Muñoz,DF,co Colombia,30,1.eng Crystal Palace,1996,5,4,394,4.4,2,0,2,2,0,0,0,0,0.46,0.00,0.46,0.46,0.46,Matches,778ef829,647,DF,30,1996,4.4,0,0,0,9,1,3,8,7,3,,,0,Matches,778ef829,2.0454545454545454,0.8,Starter
648,Petar Musa,FW,hr Croatia,28,1.us FC Dallas,1998,2,2,110,1.2,1,0,1,1,0,0,0,0,0.82,0.00,0.82,0.82,0.82,Matches,4567a0b4,648,FW,28,1998,1.2,0,0,0,1,1,0,0,0,0,,,0,Matches,4567a0b4,0.8333333333333334,1.0,Starter
649,Jamal Musiala,MF,de Germany,23,1.de Bayern Munich,2003,4,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches,2c0558b8,649,MF,23,2003,3.0,1,0,0,5,11,0,5,1,5,,,0,Matches,2c0558b8,1.6666666666666667,0.75,Starter
650,Fernando Muslera,GK,uy Uruguay,39,1.tr Galatasaray,1986,3,3,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a2abe631,650,GK,39,1986,2.5,0,0,0,0,0,0,0,0,0,,,0,Matches,a2abe631,0.0,1.0,Starter
651,Phillipp Mwene,DF,at Austria,32,1.de Mainz 05,1994,2,2,147,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2ff76adc,651,DF,32,1994,1.6,0,0,0,1,1,0,6,3,0,,,0,Matches,2ff76adc,0.625,1.0,Starter
652,David Møller Wolfe,DF,no Norway,24,1.eng Wolves,2002,5,5,430,4.8,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches,9affc5f2,652,DF,24,2002,4.8,0,0,0,7,2,0,5,3,3,,,0,Matches,9affc5f2,1.4583333333333335,1.0,Starter
654,Keito Nakamura,MF,jp Japan,25,2.fr Reims,2000,4,4,307,3.4,1,1,2,1,0,0,0,0,0.29,0.29,0.59,0.29,0.59,Matches,d97af612,654,MF,25,2000,3.4,0,0,0,3,1,1,9,1,3,,,0,Matches,d97af612,0.8823529411764706,1.0,Starter
655,Abdallah Nasib,DF,jo Jordan,32,1.iq Al-Zawra'a SC,1994,3,3,260,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aaab3072,655,DF,32,1994,2.9,0,0,0,1,1,0,0,7,3,,,0,Matches,aaab3072,0.3448275862068966,1.0,Starter
656,Sherzod Nasrullaev,DFMF,uz Uzbekistan,27,1.uz FC Nasaf,1998,3,3,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,aeb0c7f7,656,DFMF,27,1998,2.0,1,0,0,3,2,0,3,2,2,,,0,Matches,aeb0c7f7,1.5,1.0,Starter
658,Iliman Ndiaye,FW,sn Senegal,26,1.eng Everton,2000,3,1,114,1.3,1,2,3,1,0,0,0,0,0.79,1.58,2.37,0.79,2.37,Matches,5ed97752,658,FW,26,2000,1.3,0,0,0,2,1,0,2,2,0,,,0,Matches,5ed97752,1.5384615384615383,0.3333333333333333,Non-Starter
659,Dan Ndoye,MFFW,ch Switzerland,25,1.eng Nottingham,2000,6,5,406,4.5,2,0,2,2,0,0,0,0,0.44,0.00,0.44,0.44,0.44,Matches,8e697a8f,659,MFFW,25,2000,4.5,0,0,0,5,16,4,11,4,5,,,0,Matches,8e697a8f,1.1111111111111112,0.8333333333333334,Starter
661,Ali Nemati,DF,ir IR Iran,30,1.ir Foolad,1996,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,19a221f7,661,DF,30,1996,3.0,1,0,0,3,0,1,2,0,2,,,0,Matches,19a221f7,1.0,1.0,Starter
662,Abduvohid Nematov,GK,uz Uzbekistan,25,1.uz FC Nasaf,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,25e45f2a,662,GK,25,2001,2.0,0,0,0,0,0,0,0,0,0,,,1,Matches,25e45f2a,0.0,1.0,Starter
663,Pedro Neto,MF,pt Portugal,26,1.eng Chelsea,2000,5,5,350,3.9,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,7ba2eaa9,663,MF,26,2000,3.9,0,0,0,4,4,0,13,0,2,,,0,Matches,7ba2eaa9,1.0256410256410258,1.0,Starter
664,Manuel Neuer,GK,de Germany,40,1.de Bayern Munich,1986,4,4,390,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8778c910,664,GK,40,1986,4.3,0,0,0,0,2,0,0,0,0,,,0,Matches,8778c910,0.0,1.0,Starter
665,João Neves,MF,pt Portugal,21,1.fr PSG,2004,5,4,390,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches,c2a15a27,665,MF,21,2004,4.3,0,0,0,1,4,0,2,4,7,,,0,Matches,c2a15a27,0.23255813953488372,0.8,Starter
668,Nathan Ngoy,DF,be Belgium,23,1.fr Lille,2003,4,4,335,3.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,eb7abf2e,668,DF,23,2003,3.7,0,1,0,6,1,0,0,7,4,,,0,Matches,eb7abf2e,1.6216216216216215,1.0,Starter
669,Moussa Niakhaté,DF,sn Senegal,30,1.fr Lyon,1996,4,4,390,4.3,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches,00242715,669,DF,30,1996,4.3,0,0,0,3,6,0,2,4,1,,,0,Matches,00242715,0.6976744186046512,1.0,Starter
671,Felix Nmecha,MF,de Germany,25,1.de Dortmund,2000,4,4,270,3.0,1,1,2,1,0,0,0,0,0.33,0.33,0.67,0.33,0.67,Matches,091c86e2,671,MF,25,2000,3.0,0,0,0,3,3,0,2,2,9,,,0,Matches,091c86e2,1.0,1.0,Starter
672,Kristoffer Nordfeldt,GK,se Sweden,36,1.se AIK Stockholm,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,78549904,672,GK,36,1989,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches,78549904,0.0,1.0,Starter
674,Ernest Nuamah,MF,gh Ghana,22,1.fr Lyon,2003,3,1,89,1.0,0,1,1,0,0,0,0,0,0.00,1.01,1.01,0.00,1.01,Matches,234a703c,674,MF,22,2003,1.0,0,0,0,2,2,0,1,0,1,,,0,Matches,234a703c,2.0,0.3333333333333333,Non-Starter
676,Darwin Núñez,FW,uy Uruguay,26,1.sa Al-Hilal,1999,3,2,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d77b365,676,FW,26,1999,1.7,0,0,0,1,1,2,1,2,1,,,0,Matches,4d77b365,0.5882352941176471,0.6666666666666666,Starter
677,Antonio Nusa,FW,no Norway,21,1.de RB Leipzig,2005,6,4,318,3.5,1,0,1,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches,4ab12002,677,FW,21,2005,3.5,1,0,0,1,5,2,7,2,2,,,0,Matches,4ab12002,0.2857142857142857,0.6666666666666666,Starter
678,Benjamin Nygren,MF,se Sweden,24,1.sct Celtic,2001,4,2,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d6ebf67f,678,MF,24,2001,1.4,0,0,0,3,0,0,5,0,0,,,0,Matches,d6ebf67f,2.142857142857143,0.5,Starter
679,Ørjan Nyland,GK,no Norway,35,1.es Sevilla,1990,5,5,480,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bdedffac,679,GK,35,1990,5.3,0,0,0,0,0,0,0,1,0,,,0,Matches,bdedffac,0.0,1.0,Starter
680,Aiden O'Neill,MF,au Australia,27,1.us NYCFC,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c7aee75b,680,MF,27,1998,4.0,0,0,0,2,8,0,10,2,2,,,0,Matches,c7aee75b,0.5,1.0,Starter
681,Nico O'Reilly,DF,eng England,21,1.eng Manchester City,2005,7,5,461,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,91ca4a16,681,DF,21,2005,5.1,1,0,0,6,4,0,4,5,3,,,0,Matches,91ca4a16,1.1764705882352942,0.7142857142857143,Starter
683,Armando Obispo,DF,cw Curaçao,27,1.nl PSV,1999,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2ffa6348,683,DF,27,1999,3.0,0,0,0,1,0,1,0,7,1,,,0,Matches,2ffa6348,0.3333333333333333,1.0,Starter
688,Ime Okon,DF,za South Africa,22,2.de Hannover 96,2004,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3cb58055,688,DF,22,2004,4.0,0,0,0,1,0,0,0,5,2,,,0,Matches,3cb58055,0.25,1.0,Starter
689,Paul Okon-Engstler,MF,au Australia,21,1.au Sydney FC,2005,4,2,197,2.2,0,1,1,0,0,0,0,0,0.00,0.46,0.46,0.00,0.46,Matches,ecd6464a,689,MF,21,2005,2.2,0,0,0,3,2,0,2,5,2,,,0,Matches,ecd6464a,1.3636363636363635,0.5,Starter
690,Ben Old,MF,nz New Zealand,23,2.fr Saint-Étienne,2002,3,0,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e14e818c,690,MF,23,2002,1.0,0,0,0,0,1,0,1,1,0,,,0,Matches,e14e818c,0.0,0.0,Non-Starter
691,Michael Olise,MF,fr France,24,1.de Bayern Munich,2001,8,8,646,7.2,0,7,7,0,0,0,1,0,0.00,0.98,0.98,0.00,0.98,Matches,c4486bac,691,MF,24,2001,7.2,1,0,0,5,16,0,22,3,8,,,0,Matches,c4486bac,0.6944444444444444,1.0,Starter
692,Mathías Olivera,DF,uy Uruguay,28,1.it Napoli,1997,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,41c12f75,692,DF,28,1997,3.0,1,0,0,3,0,0,5,2,4,,,0,Matches,41c12f75,1.0,1.0,Starter
693,Dani Olmo,MF,es Spain,28,1.es Barcelona,1998,8,6,491,5.5,0,2,2,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches,ae44e8e2,693,MF,28,1998,5.5,0,0,0,6,10,0,1,1,5,,,0,Matches,ae44e8e2,1.0909090909090908,0.75,Starter
694,Tani Oluwaseyi,FW,ca Canada,26,1.es Villarreal,2000,5,3,259,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,950ef017,694,FW,26,2000,2.9,0,0,0,5,5,1,2,0,3,,,0,Matches,950ef017,1.7241379310344829,0.6,Starter
695,Ali Olwan,MF,jo Jordan,26,1.qa Al-Sailiya SC,2000,3,3,268,3.0,1,0,1,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches,33c1d68d,695,MF,26,2000,3.0,0,0,0,1,4,1,5,1,0,,,0,Matches,33c1d68d,0.3333333333333333,1.0,Starter
696,Amadou Onana,MF,be Belgium,24,1.eng Aston Villa,2001,4,2,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,828657ff,696,MF,24,2001,1.2,0,0,0,1,3,0,0,2,2,,,0,Matches,828657ff,0.8333333333333334,0.5,Starter
697,Christopher Opéri,DF,ci Côte d'Ivoire,29,1.tr Başakşehir,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,914bb955,697,DF,29,1997,1.0,0,0,0,2,0,0,2,1,2,,,0,Matches,914bb955,2.0,1.0,Starter
698,Jerome Opoku,DF,gh Ghana,27,1.tr Başakşehir,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,091d6ee5,698,DF,27,1998,3.0,0,0,0,2,4,0,0,1,2,,,0,Matches,091d6ee5,0.6666666666666666,1.0,Starter
699,Joel Ordóñez,DF,ec Ecuador,22,1.be Club Brugge,2004,3,3,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2990a15c,699,DF,22,2004,2.5,0,0,0,1,1,0,0,1,5,,,0,Matches,2990a15c,0.4,1.0,Starter
701,Nicolás Otamendi,DF,ar Argentina,38,1.pt Benfica,1988,7,1,247,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d267745,701,DF,38,1988,2.7,0,0,0,4,4,1,0,6,2,,,0,Matches,0d267745,1.4814814814814814,0.14285714285714285,Non-Starter
703,Ayoub Al-Oui,DF,qa Qatar,21,1.qa Al-Gharafa Sports Club,2005,2,2,149,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,010e5bae,703,DF,21,2005,1.7,0,0,0,1,0,0,0,2,0,,,0,Matches,010e5bae,0.5882352941176471,1.0,Starter
